  46.00000   0.17509   71.5096   0.39800   78.8062
  47.00000   0.15995   70.7925   0.38392   78.8062
  48.00000   0.14549   69.9795   0.37020   78.8062
  49.00000   0.13172   69.0512   0.35685   78.8062
  50.00000   0.11864   67.9822   0.34388   78.8062
  51.00000   0.10625   66.7397   0.33128   78.8062
  52.00000   0.09454   65.2803   0.31907   78.8062
  53.00000   0.08352   63.5451   0.30724   78.8062
  54.00000   0.07319   61.4531   0.29579   78.8062
  55.00000   0.06356   58.8910   0.28473   78.8062
  56.00000   0.05464   55.6966   0.27405   78.8062
  57.00000   0.04647   51.6343   0.26374   78.8062
  58.00000   0.03909   46.3606   0.25382   78.8062
  59.00000   0.03260   39.3862   0.24426   78.8062
  60.00000   0.02716   30.0764   0.23507   78.8062
  61.00000   0.02300   17.8359   0.22624   78.8062
  62.00000   0.02039    2.7156   0.21777   78.8062
  63.00000   0.01947  -13.7920   0.20964   78.8062
  64.00000   0.02009  -29.1978   0.20185   78.8062
  65.00000   0.02178  -41.8207   0.19440   78.8062
  66.00000   0.02408  -51.4668   0.18728   78.8062
  67.00000   0.02662  -58.6954   0.18047   78.8062
  68.00000   0.02921  -64.1523   0.17397   78.8062
  69.00000   0.03170  -68.3465   0.16777   78.8062
  70.00000   0.03403  -71.6378   0.16186   78.8062
  71.00000   0.03616  -74.2728   0.15623   78.8062
  72.00000   0.03807  -76.4213   0.15088   78.8062
  73.00000   0.03976  -78.2018   0.14580   78.8062
  74.00000   0.04121  -79.6986   0.14097   78.8062
  75.00000   0.04244  -80.9726   0.13638   78.8062
  76.00000   0.04345  -82.0692   0.13204   78.8062
  77.00000   0.04425  -83.0222   0.12793   78.8062
  78.00000   0.04485  -83.8577   0.12403   78.8062
  79.00000   0.04524  -84.5958   0.12036   78.8062
  80.00000   0.04545  -85.2525   0.11688   78.8062
  81.00000   0.04548  -85.8404   0.11360   78.8062
  82.00000   0.04534  -86.3696   0.11051   78.8062
  83.00000   0.04504  -86.8486   0.10760   78.8062
  84.00000   0.04459  -87.2841   0.10486   78.8062
  85.00000   0.04399  -87.6819   0.10229   78.8062
  86.00000   0.04325  -88.0466   0.09988   78.8062
  87.00000   0.04238  -88.3823   0.09761   78.8062
  88.00000   0.04138  -88.6923   0.09549   78.8062
  89.00000   0.04027  -88.9795   0.09350   78.8062
  90.00000   0.03904  -89.2465   0.09164   78.8062
  91.00000   0.03770  -89.4953   0.08991   78.8062
  92.00000   0.03626  -89.7279   0.08829   78.8062
  93.00000   0.03471  -89.9458   0.08677   78.8062
  94.00000   0.03308  -90.1505   0.08537   78.8062
  95.00000   0.03135  -90.3432   0.08405   78.8062
  96.00000   0.02954  -90.5251   0.08283   78.8062
  97.00000   0.02764  -90.6971   0.08170   78.8062
  98.00000   0.02566  -90.8602   0.08064   78.8062
  99.00000   0.02360  -91.0150   0.07965   78.8062
 100.00000   0.02147  -91.1624   0.07874   78.8062
 101.00000   0.01927  -91.3029   0.07788   78.8062
 102.00000   0.01700  -91.4371   0.07708   78.8062
 103.00000   0.01467  -91.5656   0.07633   78.8062
 104.00000   0.01227  -91.6888   0.07563   78.8062
 105.00000   0.00982  -91.8072   0.07496   78.8062
 106.00000   0.00730  -91.9211   0.07433   78.8062
 107.00000   0.00474  -92.0310   0.07373   78.8062
 108.00000   0.00212  -92.1371   0.07315   78.8062
 109.00000   0.00054   87.7602   0.07258   78.8062
 110.00000   0.00325   87.6606   0.07203   78.8062
 111.00000   0.00600   87.5638   0.07149   78.8062
 112.00000   0.00878   87.4697   0.07095   78.8062
 113.00000   0.01159   87.3779   0.07040   78.8062
 114.00000   0.01444   87.2882   0.06984   78.8062
 115.00000   0.01730   87.2005   0.06927   78.8062
 116.00000   0.02019   87.1144   0.06868   78.8062
 117.00000   0.02309   87.0299   0.06807   78.8062
 118.00000   0.02599   86.9466   0.06742   78.8062
 119.00000   0.02890   86.8645   0.06674   78.8062
 120.00000   0.03180   86.7834   0.06602   78.8062
 121.00000   0.03470   86.7030   0.06526   78.8062
 122.00000   0.03758   86.6233   0.06444   78.8062
 123.00000   0.04043   86.5440   0.06357   78.8062
 124.00000   0.04326   86.4650   0.06264   78.8062
 125.00000   0.04605   86.3861   0.06164   78.8062
 126.00000   0.04880   86.3071   0.06058   78.8062
 127.00000   0.05149   86.2280   0.05944   78.8062
 128.00000   0.05413   86.1485   0.05823   78.8062
 129.00000   0.05670   86.0684   0.05694   78.8062
 130.00000   0.05920   85.9876   0.05557   78.8062
 131.00000   0.06162   85.9060   0.05411   78.8062
 132.00000   0.06395   85.8233   0.05256   78.8062
 133.00000   0.06618   85.7394   0.05092   78.8062
 134.00000   0.06831   85.6540   0.04918   78.8062
 135.00000   0.07033   85.5670   0.04736   78.8062
 136.00000   0.07223   85.4783   0.04543   78.8062
 137.00000   0.07401   85.3875   0.04341   78.8062
 138.00000   0.07566   85.2945   0.04130   78.8062
 139.00000   0.07718   85.1991   0.03909   78.8062
 140.00000   0.07856   85.1010   0.03679   78.8062
 141.00000   0.07980   85.0000   0.03439   78.8062
 142.00000   0.08089   84.8959   0.03190   78.8062
 143.00000   0.08183   84.7885   0.02933   78.8062
 144.00000   0.08262   84.6774   0.02667   78.8062
 145.00000   0.08326   84.5624   0.02393   78.8062
 146.00000   0.08375   84.4433   0.02112   78.8062
 147.00000   0.08408   84.3197   0.01823   78.8062
 148.00000   0.08426   84.1915   0.01528   78.8062
 149.00000   0.08430   84.0583   0.01228   78.8062
 150.00000   0.08418   83.9198   0.00922   78.8062
 151.00000   0.08393   83.7759   0.00612   78.8062
 152.00000   0.08354   83.6263   0.00298   78.8062
 153.00000   0.08302   83.4707   0.00018 -101.1938
 154.00000   0.08238   83.3089   0.00336 -101.1938
 155.00000   0.08162   83.1408   0.00655 -101.1938
 156.00000   0.08076   82.9662   0.00973 -101.1938
 157.00000   0.07980   82.7851   0.01291 -101.1938
 158.00000   0.07876   82.5976   0.01605 -101.1938
 159.00000   0.07764   82.4036   0.01917 -101.1938
 160.00000   0.07645   82.2035   0.02223 -101.1938
 161.00000   0.07522   81.9975   0.02524 -101.1938
 162.00000   0.07394   81.7862   0.02818 -101.1938
 163.00000   0.07264   81.5701   0.03105 -101.1938
 164.00000   0.07133   81.3502   0.03382 -101.1938
 165.00000   0.07001   81.1276   0.03648 -101.1938
 166.00000   0.06871   80.9034   0.03904 -101.1938
 167.00000   0.06743   80.6793   0.04147 -101.1938
 168.00000   0.06619   80.4571   0.04376 -101.1938
 169.00000   0.06499   80.2388   0.04592 -101.1938
 170.00000   0.06386   80.0266   0.04792 -101.1938
 171.00000   0.06280   79.8231   0.04975 -101.1938
 172.00000   0.06183   79.6309   0.05142 -101.1938
 173.00000   0.06094   79.4527   0.05291 -101.1938
 174.00000   0.06016   79.2912   0.05421 -101.1938
 175.00000   0.05948   79.1491   0.05533 -101.1938
 176.00000   0.05891   79.0290   0.05624 -101.1938
 177.00000   0.05847   78.9330   0.05696 -101.1938
 178.00000   0.05815   78.8631   0.05748 -101.1938
 179.00000   0.05796   78.8205   0.05779 -101.1938
 180.00000   0.05789   78.8062   0.05789 -101.1938
